dataset,classifier,splitter,train_size,train_time,eval_size,eval_time,classifier_size,accuracy,class,class_size,precision,recall
annealing,bayes,ratiorange,391,0.01238,407,0.12632,24576,0.92383,2,50,0.9607843137254902,0.98
annealing,bayes,ratiorange,391,0.01238,407,0.12632,24576,0.92383,U,15,0.36585365853658536,1.0
annealing,bayes,ratiorange,391,0.01238,407,0.12632,24576,0.92383,4,0,,
annealing,bayes,ratiorange,391,0.01238,407,0.12632,24576,0.92383,5,29,1.0,1.0
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,1,1,0.3333333333333333,1.0
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,3,306,0.9964028776978417,0.9052287581699346
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,2,48,0.9791666666666666,0.9791666666666666
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,U,15,0.36585365853658536,1.0
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,4,0,,
annealing,bayes,ratiorange,399,0.01238,399,0.1235,24576,0.92481,5,29,1.0,1.0
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,1,1,0.3333333333333333,1.0
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,3,302,0.9963636363636363,0.9072847682119205
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,2,45,0.9777777777777777,0.9777777777777777
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,U,15,0.375,1.0
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,4,0,,
annealing,bayes,ratiorange,406,0.01258,392,0.12127,24576,0.92602,5,29,1.0,1.0
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,1,0,0.0,
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,3,300,0.9963503649635036,0.91
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,2,42,0.9761904761904762,0.9761904761904762
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,U,14,0.3684210526315789,1.0
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,4,0,,
annealing,bayes,ratiorange,414,0.01283,384,0.11832,24576,0.92708,5,28,1.0,1.0
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,1,0,0.0,
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,3,293,0.9962546816479401,0.9078498293515358
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,2,41,0.975609756097561,0.975609756097561
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,U,14,0.3684210526315789,1.0
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,4,0,,
annealing,bayes,ratiorange,422,0.01302,376,0.11681,24576,0.92553,5,28,1.0,1.0
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,1,0,0.0,
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,3,286,0.9961389961389961,0.9020979020979021
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,2,41,0.975609756097561,0.975609756097561
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,U,13,0.34210526315789475,1.0
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,4,0,,
annealing,bayes,ratiorange,430,0.01331,368,0.11468,24576,0.9212,5,28,1.0,1.0
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,1,0,0.0,
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,3,279,0.9960474308300395,0.9032258064516129
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,2,40,0.975,0.975
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,U,13,0.35135135135135137,1.0
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,4,0,,
annealing,bayes,ratiorange,438,0.01351,360,0.1112,24576,0.92222,5,28,1.0,1.0
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,1,0,0.0,
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,3,274,0.9959677419354839,0.9014598540145985
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,2,38,0.9487179487179487,0.9736842105263158
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,U,13,0.3611111111111111,1.0
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,4,0,,
annealing,bayes,ratiorange,446,0.01385,352,0.1095,24576,0.92045,5,27,1.0,1.0
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,1,0,0.0,
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,3,268,0.9958847736625515,0.9029850746268657
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,2,37,0.9473684210526315,0.972972972972973
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,U,12,0.35294117647058826,1.0
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,4,0,,
annealing,bayes,ratiorange,454,0.01392,344,0.10718,24576,0.92151,5,27,1.0,1.0
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,1,0,0.0,
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,3,264,0.995850622406639,0.9090909090909091
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,2,35,0.9444444444444444,0.9714285714285714
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,U,12,0.375,1.0
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,4,0,,
annealing,bayes,ratiorange,462,0.01434,336,0.10334,24576,0.9256,5,25,1.0,1.0
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,1,0,0.0,
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,3,257,0.9957264957264957,0.9066147859922179
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,2,34,0.9428571428571428,0.9705882352941176
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,U,12,0.375,1.0
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,4,0,,
annealing,bayes,ratiorange,470,0.01436,328,0.10179,24576,0.92378,5,25,1.0,1.0
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,1,0,0.0,
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,3,249,0.9956331877729258,0.9156626506024096
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,2,34,0.9428571428571428,0.9705882352941176
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,U,12,0.41379310344827586,1.0
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,4,0,,
annealing,bayes,ratiorange,478,0.01463,320,0.10004,24576,0.93125,5,25,1.0,1.0
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,1,0,0.0,
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,3,242,0.9955555555555555,0.9256198347107438
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,2,34,0.9428571428571428,0.9705882352941176
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,U,12,0.46153846153846156,1.0
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,4,0,,
annealing,bayes,ratiorange,486,0.01487,312,0.09712,24576,0.9391,5,24,1.0,1.0
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,1,0,0.0,
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,3,234,0.9953917050691244,0.9230769230769231
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,2,34,0.9428571428571428,0.9705882352941176
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,U,12,0.46153846153846156,1.0
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,4,0,,
annealing,bayes,ratiorange,494,0.01511,304,0.09431,24576,0.9375,5,24,1.0,1.0
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,1,0,0.0,
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,3,229,0.995260663507109,0.9170305676855895
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,2,34,0.9428571428571428,0.9705882352941176
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,U,10,0.4,1.0
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,4,0,,
annealing,bayes,ratiorange,502,0.01538,296,0.0911,24576,0.93243,5,23,1.0,1.0
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,1,0,0.0,
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,3,225,0.9951923076923077,0.92
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,2,33,0.9411764705882353,0.9696969696969697
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,U,8,0.36363636363636365,1.0
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,4,0,,
annealing,bayes,ratiorange,510,0.01558,288,0.08846,24576,0.93403,5,22,1.0,1.0
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,1,0,0.0,
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,3,217,0.995,0.9170506912442397
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,2,33,0.9411764705882353,0.9696969696969697
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,U,8,0.36363636363636365,1.0
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,4,0,,
annealing,bayes,ratiorange,518,0.01584,280,0.08623,24576,0.93214,5,22,1.0,1.0
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,1,0,0.0,
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,3,210,0.9947916666666666,0.9095238095238095
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,2,33,0.9411764705882353,0.9696969696969697
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,U,8,0.34782608695652173,1.0
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,4,0,,
annealing,bayes,ratiorange,526,0.01611,272,0.08423,24576,0.92647,5,21,1.0,1.0
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,1,0,0.0,
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,3,205,0.9947089947089947,0.9170731707317074
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,2,32,0.9393939393939394,0.96875
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,U,7,0.3333333333333333,1.0
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,4,0,,
annealing,bayes,ratiorange,534,0.01646,264,0.08139,24576,0.93182,5,20,1.0,1.0
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,1,0,0.0,
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,3,198,0.9945652173913043,0.9242424242424242
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,2,31,0.967741935483871,0.967741935483871
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,U,7,0.35,1.0
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,4,0,,
annealing,bayes,ratiorange,542,0.01653,256,0.07961,24576,0.9375,5,20,1.0,1.0
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,1,0,0.0,
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,3,194,0.994413407821229,0.9175257731958762
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,2,28,0.9642857142857143,0.9642857142857143
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,U,7,0.3333333333333333,1.0
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,4,0,,
annealing,bayes,ratiorange,550,0.0167,248,0.07702,24576,0.93145,5,19,1.0,1.0
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,1,0,0.0,
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,3,188,0.9941860465116279,0.9095744680851063
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,2,27,0.9285714285714286,0.9629629629629629
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,U,7,0.3333333333333333,1.0
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,4,0,,
annealing,bayes,ratiorange,558,0.01696,240,0.07479,24576,0.925,5,18,1.0,1.0
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,1,0,0.0,
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,3,181,0.9939393939393939,0.9060773480662984
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,2,26,0.9259259259259259,0.9615384615384616
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,U,7,0.3333333333333333,1.0
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,4,0,,
annealing,bayes,ratiorange,566,0.01718,232,0.07151,24576,0.92241,5,18,1.0,1.0
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,1,0,0.0,
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,3,175,0.99375,0.9085714285714286
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,2,25,0.9230769230769231,0.96
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,U,7,0.35,1.0
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,4,0,,
annealing,bayes,ratiorange,574,0.01738,224,0.06886,24576,0.92411,5,17,1.0,1.0
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,1,0,0.0,
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,3,168,0.9935064935064936,0.9107142857142857
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,2,25,0.9230769230769231,0.96
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,U,6,0.3333333333333333,1.0
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,4,0,,
annealing,bayes,ratiorange,582,0.01766,216,0.0667,24576,0.92593,5,17,1.0,1.0
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,1,0,0.0,
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,3,162,0.9932432432432432,0.9074074074074074
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,2,23,0.9166666666666666,0.9565217391304348
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,U,6,0.3333333333333333,1.0
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,4,0,,
annealing,bayes,ratiorange,590,0.01784,208,0.06454,24576,0.92308,5,17,1.0,1.0
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,1,0,,
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,3,155,0.9929577464788732,0.9096774193548387
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,2,23,0.9166666666666666,0.9565217391304348
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,U,5,0.29411764705882354,1.0
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,4,0,,
annealing,bayes,ratiorange,598,0.01808,200,0.06232,24576,0.925,5,17,1.0,1.0
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,1,0,,
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,3,149,0.9926470588235294,0.9060402684563759
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,2,22,0.9130434782608695,0.9545454545454546
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,U,5,0.29411764705882354,1.0
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,4,0,,
annealing,bayes,ratiorange,606,0.01829,192,0.05972,24576,0.92188,5,16,1.0,1.0
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,1,0,,
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,3,143,0.9923076923076923,0.9020979020979021
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,2,22,0.9130434782608695,0.9545454545454546
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,U,5,0.29411764705882354,1.0
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,4,0,,
annealing,bayes,ratiorange,614,0.01859,184,0.05708,24576,0.91848,5,14,1.0,1.0
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,1,0,,
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,3,136,0.9919354838709677,0.9044117647058824
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,2,22,0.9130434782608695,0.9545454545454546
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,U,4,0.26666666666666666,1.0
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,4,0,,
annealing,bayes,ratiorange,622,0.01877,176,0.05493,24576,0.92045,5,14,1.0,1.0
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,1,0,,
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,3,130,0.9915254237288136,0.9
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,2,21,0.9090909090909091,0.9523809523809523
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,U,3,0.21428571428571427,1.0
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,4,0,,
annealing,bayes,ratiorange,630,0.01904,168,0.05163,24576,0.91667,5,14,1.0,1.0
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,1,0,,
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,3,124,0.9911504424778761,0.9032258064516129
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,2,19,0.9,0.9473684210526315
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,U,3,0.23076923076923078,1.0
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,4,0,,
annealing,bayes,ratiorange,638,0.01919,160,0.04963,24576,0.91875,5,14,1.0,1.0
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,1,0,,
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,3,117,0.9908256880733946,0.9230769230769231
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,2,18,0.8947368421052632,0.9444444444444444
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,U,3,0.3,1.0
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,4,0,,
annealing,bayes,ratiorange,646,0.01954,152,0.0474,24576,0.93421,5,14,1.0,1.0
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,1,0,,
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,3,111,0.9901960784313726,0.9099099099099099
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,2,17,0.8888888888888888,0.9411764705882353
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,U,3,0.2727272727272727,1.0
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,4,0,,
annealing,bayes,ratiorange,654,0.01973,144,0.04451,24576,0.92361,5,13,1.0,1.0
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,1,0,,
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,3,104,0.9895833333333334,0.9134615384615384
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,2,16,0.8823529411764706,0.9375
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,U,3,0.3,1.0
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,4,0,,
annealing,bayes,ratiorange,662,0.01995,136,0.04169,24576,0.92647,5,13,1.0,1.0
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,1,0,,
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,3,98,0.989010989010989,0.9183673469387755
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,2,15,0.875,0.9333333333333333
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,U,3,0.3333333333333333,1.0
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,4,0,,
annealing,bayes,ratiorange,670,0.02023,128,0.03942,24576,0.92969,5,12,1.0,1.0
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,1,0,,
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,3,92,0.9883720930232558,0.9239130434782609
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,2,14,0.8666666666666667,0.9285714285714286
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,U,3,0.375,1.0
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,4,0,,
annealing,bayes,ratiorange,678,0.02041,120,0.03706,24576,0.93333,5,11,1.0,1.0
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,1,0,,
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,3,87,0.9876543209876543,0.9195402298850575
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,2,13,0.8571428571428571,0.9230769230769231
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,U,2,0.2857142857142857,1.0
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,4,0,,
annealing,bayes,ratiorange,686,0.02081,112,0.03472,24576,0.92857,5,10,1.0,1.0
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,1,0,,
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,3,82,1.0,0.926829268292683
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,2,11,0.8461538461538461,1.0
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,U,2,0.3333333333333333,1.0
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,4,0,,
annealing,bayes,ratiorange,694,0.02085,104,0.03222,24576,0.94231,5,9,1.0,1.0
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,1,0,,
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,3,76,1.0,0.9210526315789473
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,2,10,0.8333333333333334,1.0
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,U,2,0.3333333333333333,1.0
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,4,0,,
annealing,bayes,ratiorange,702,0.02108,96,0.02989,24576,0.9375,5,8,1.0,1.0
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,1,0,,
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,3,72,1.0,0.9305555555555556
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,2,9,0.8181818181818182,1.0
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,U,2,0.4,1.0
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,4,0,,
annealing,bayes,ratiorange,710,0.02136,88,0.02699,24576,0.94318,5,5,1.0,1.0
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,1,0,,
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,3,65,1.0,0.9384615384615385
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,2,8,0.8,1.0
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,U,2,0.5,1.0
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,4,0,,
annealing,bayes,ratiorange,718,0.0216,80,0.02493,24576,0.95,5,5,1.0,1.0
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,1,0,,
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,3,58,1.0,0.9310344827586207
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,2,8,0.8,1.0
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,U,1,0.3333333333333333,1.0
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,4,0,,
annealing,bayes,ratiorange,726,0.02186,72,0.02217,24576,0.94444,5,5,1.0,1.0
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,1,0,,
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,3,53,1.0,0.9433962264150944
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,2,6,0.8571428571428571,1.0
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,U,0,0.0,
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,4,0,,
annealing,bayes,ratiorange,734,0.02203,64,0.01968,24576,0.95313,5,5,1.0,1.0
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,1,0,,
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,3,48,1.0,0.9375
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,2,4,0.8,1.0
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,U,0,0.0,
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,4,0,,
annealing,bayes,ratiorange,742,0.02227,56,0.01719,24576,0.94643,5,4,1.0,1.0
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,1,0,,
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,3,41,1.0,0.9512195121951219
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,2,4,1.0,1.0
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,U,0,0.0,
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,4,0,,
annealing,bayes,ratiorange,750,0.02252,48,0.01499,24576,0.95833,5,3,1.0,1.0
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,1,0,,
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,3,33,1.0,0.9696969696969697
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,2,4,1.0,1.0
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,U,0,0.0,
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,4,0,,
annealing,bayes,ratiorange,758,0.02279,40,0.01245,24576,0.975,5,3,1.0,1.0
